order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-102884,2026-04-10,North,Delhi,Vitamin C Serum,Beauty,2,726.0,1452,CUST-15021,App
UK-2026-102936,2026-04-26,Central,Bhopal,Bluetooth Speaker Mini,Electronics,2,1441.0,2882,CUST-41082,Marketplace
UK-2026-104309,2026-06-13,South,Chennai,Modern Wall Clock,Home & Kitchen,1,780.0,780,CUST-70699,Marketplace
UK-2026-100574,2026-01-08,Central,Nagpur,Non-Stick Cookware Set,Home & Kitchen,1,2940.0,2940,CUST-77283,App
UK-2026-100598,2026-01-01,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1435.0,1435,CUST-30276,Website
UK-2026-102995,2026-04-23,West,Ahmedabad,Dinner Set 24pc,Home & Kitchen,1,2564.0,2564,CUST-47021,App
UK-2026-104705,2026-06-21,East,Bhubaneswar,Makeup Brush Set,Beauty,1,1274.0,1274,CUST-55279,Marketplace
UK-2026-101663,2026-03-12,East,Patna,Bluetooth Speaker Mini,Electronics,1,1431.0,1431,CUST-96036,Website
UK-2026-104747,2026-06-21,Central,Indore,Badminton Racket Set,Sports,1,2479.0,2479,CUST-13170,Marketplace
UK-2026-104490,2026-06-03,North,Gurugram,Ultrabook Air 14,Electronics,1,28570.0,28570,CUST-66686,App
UK-2026-103439,2026-05-05,East,Guwahati,Eau de Parfum 100ml,Beauty,1,1929.0,1929,CUST-36995,Website
UK-2026-101153,2026-02-01,West,Ahmedabad,Bluetooth Speaker Mini,Electronics,1,1512.0,1512,CUST-77152,Marketplace
UK-2026-103395,2026-05-17,North,Noida,Beard Grooming Kit,Beauty,4,992.0,3968,CUST-86975,Marketplace
UK-2026-103902,2026-05-10,South,Bengaluru,Eau de Parfum 100ml,Beauty,1,2069.0,2069,CUST-98500,App
UK-2026-102808,2026-04-14,Central,Indore,Makeup Brush Set,Beauty,1,1254.0,1254,CUST-70612,App
UK-2026-101499,2026-03-19,Central,Indore,Matte Lipstick Set,Beauty,2,860.0,1720,CUST-13116,Website
UK-2026-104696,2026-06-17,West,Pune,Yoga Mat Pro,Sports,3,1161.0,3483,CUST-22615,Marketplace
UK-2026-104612,2026-06-21,South,Kochi,Bluetooth Speaker Mini,Electronics,1,1485.0,1485,CUST-25163,Marketplace
UK-2026-103644,2026-05-11,West,Surat,Robot Vacuum R7,Home & Kitchen,1,18657.0,18657,CUST-38030,App
UK-2026-100797,2026-02-06,Central,Nagpur,Wireless Earbuds Pro,Electronics,1,3106.0,3106,CUST-34752,Marketplace
UK-2026-103685,2026-05-11,South,Chennai,Bluetooth Speaker Mini,Electronics,1,1426.0,1426,CUST-23943,Marketplace
UK-2026-101046,2026-02-28,South,Kochi,Mixer Grinder 750W,Home & Kitchen,1,3385.0,3385,CUST-38525,App
UK-2026-101336,2026-02-04,South,Hyderabad,Face Wash Combo,Beauty,1,447.0,447,CUST-40427,Marketplace
UK-2026-102100,2026-03-26,North,Gurugram,Vitamin C Serum,Beauty,1,712.0,712,CUST-52294,App
UK-2026-100762,2026-02-11,Central,Nagpur,Eau de Parfum 100ml,Beauty,1,1929.0,1929,CUST-51400,Marketplace
UK-2026-104199,2026-06-26,South,Kochi,43-inch Smart TV,Electronics,1,24765.0,24765,CUST-28734,App
UK-2026-104778,2026-06-26,North,Noida,Gym Gloves,Sports,1,504.0,504,CUST-37089,Marketplace
UK-2026-100288,2026-01-10,East,Bhubaneswar,Sunscreen SPF50,Beauty,2,555.0,1110,CUST-85445,App
UK-2026-104652,2026-06-23,East,Kolkata,Gym Gloves,Sports,1,516.0,516,CUST-99018,Website
UK-2026-100106,2026-01-19,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1747.0,1747,CUST-56547,Marketplace
UK-2026-102863,2026-04-24,East,Bhubaneswar,Running Sneakers,Fashion,1,2804.0,2804,CUST-95681,Marketplace
UK-2026-103648,2026-05-28,South,Hyderabad,Ethnic Dupatta,Fashion,1,479.0,479,CUST-61527,Website
UK-2026-104615,2026-06-21,North,Gurugram,Wireless Earbuds Pro,Electronics,1,3135.0,3135,CUST-52670,Marketplace
UK-2026-101162,2026-02-27,East,Guwahati,Dinner Set 24pc,Home & Kitchen,1,2583.0,2583,CUST-17461,Marketplace
UK-2026-100657,2026-01-08,South,Bengaluru,Ultrabook Air 14,Electronics,2,29177.0,58354,CUST-44504,App
UK-2026-102001,2026-03-22,South,Kochi,Adjustable Dumbbells 15kg,Sports,1,5187.0,5187,CUST-12376,Marketplace
UK-2026-102626,2026-04-30,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5226.0,5226,CUST-46909,Website
UK-2026-104117,2026-06-21,South,Chennai,Adjustable Dumbbells 15kg,Sports,1,5102.0,5102,CUST-17024,App
UK-2026-100661,2026-01-19,North,Chandigarh,Leather Wallet,Fashion,2,934.0,1868,CUST-87438,App
UK-2026-100367,2026-01-19,North,Chandigarh,Smart Watch X2,Electronics,1,4613.0,4613,CUST-52918,App
UK-2026-104565,2026-06-01,East,Bhubaneswar,Face Wash Combo,Beauty,1,432.0,432,CUST-32408,Website
UK-2026-104463,2026-06-27,North,Delhi,Wireless Earbuds Pro,Electronics,1,2928.0,2928,CUST-30905,App
UK-2026-100571,2026-01-08,South,Kochi,Silk Saree,Fashion,1,3667.0,3667,CUST-80180,Website
UK-2026-104417,2026-06-05,South,Bengaluru,Matte Lipstick Set,Beauty,4,891.0,3564,CUST-77097,App
UK-2026-100929,2026-02-19,Central,Indore,Denim Jacket,Fashion,1,2279.0,2279,CUST-49391,App
UK-2026-103834,2026-05-31,Central,Bhopal,Makeup Brush Set,Beauty,1,1324.0,1324,CUST-90831,Website
UK-2026-102473,2026-04-15,South,Bengaluru,Foldable Treadmill T2,Sports,1,25708.0,25708,CUST-23555,Marketplace
UK-2026-100085,2026-01-14,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,19224.0,19224,CUST-57451,Marketplace
UK-2026-100758,2026-02-16,North,Noida,Vitamin C Serum,Beauty,2,676.0,1352,CUST-75820,Website
UK-2026-102014,2026-03-13,Central,Raipur,Noise-Cancelling Headphones,Electronics,3,9426.0,28278,CUST-25843,Marketplace
UK-2026-104781,2026-06-29,South,Hyderabad,Gym Gloves,Sports,1,504.0,504,CUST-85445,Website
UK-2026-102020,2026-03-23,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5551.0,5551,CUST-23876,Website
UK-2026-103077,2026-04-04,Central,Bhopal,Adjustable Dumbbells 15kg,Sports,1,5197.0,5197,CUST-61881,App
UK-2026-103147,2026-05-14,Central,Indore,43-inch Smart TV,Electronics,2,24700.0,49400,CUST-89914,App
UK-2026-102746,2026-04-05,East,Kolkata,Wireless Earbuds Pro,Electronics,1,3066.0,3066,CUST-15704,App
UK-2026-103538,2026-05-27,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,1,3402.0,3402,CUST-31170,App
UK-2026-100528,2026-01-28,Central,Indore,Bluetooth Speaker Mini,Electronics,2,1529.0,3058,CUST-11262,App
UK-2026-104724,2026-06-16,South,Bengaluru,Badminton Racket Set,Sports,2,2455.0,4910,CUST-58457,App
UK-2026-104156,2026-06-01,East,Bhubaneswar,Leather Wallet,Fashion,1,896.0,896,CUST-86012,App
UK-2026-103975,2026-05-01,West,Surat,Cycling Helmet,Sports,4,1678.0,6712,CUST-26113,App
UK-2026-103988,2026-05-31,North,Chandigarh,Face Wash Combo,Beauty,4,468.0,1872,CUST-10704,App
UK-2026-102854,2026-04-29,East,Guwahati,Mixer Grinder 750W,Home & Kitchen,1,3412.0,3412,CUST-76118,App
UK-2026-101894,2026-03-13,South,Chennai,Ultrabook Air 14,Electronics,1,30742.0,30742,CUST-38916,App
UK-2026-100885,2026-02-19,North,Chandigarh,Makeup Brush Set,Beauty,1,1352.0,1352,CUST-86666,App
UK-2026-101166,2026-02-03,South,Chennai,Matte Lipstick Set,Beauty,1,918.0,918,CUST-71664,Website
UK-2026-104030,2026-06-28,North,Noida,Football Size 5,Sports,1,928.0,928,CUST-79950,Marketplace
UK-2026-102835,2026-04-04,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1481.0,1481,CUST-29594,Marketplace
UK-2026-102037,2026-03-20,East,Guwahati,Leather Wallet,Fashion,1,859.0,859,CUST-42076,Marketplace
UK-2026-100226,2026-01-12,East,Kolkata,Matte Lipstick Set,Beauty,1,930.0,930,CUST-66491,Website
UK-2026-100550,2026-01-11,East,Kolkata,Face Wash Combo,Beauty,2,428.0,856,CUST-57532,App
UK-2026-100007,2026-01-09,West,Ahmedabad,Cycling Helmet,Sports,1,1662.0,1662,CUST-65167,Website
UK-2026-102662,2026-04-26,South,Hyderabad,Noise-Cancelling Headphones,Electronics,3,9434.0,28302,CUST-31122,Website
UK-2026-102078,2026-03-05,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,1,2805.0,2805,CUST-16842,App
UK-2026-102012,2026-03-17,West,Mumbai,Beard Grooming Kit,Beauty,1,1014.0,1014,CUST-44120,App
UK-2026-103454,2026-05-28,South,Bengaluru,Electric Kettle 1.5L,Home & Kitchen,1,1108.0,1108,CUST-86346,App
UK-2026-104651,2026-06-25,West,Mumbai,Robot Vacuum R7,Home & Kitchen,1,18452.0,18452,CUST-45723,App
UK-2026-102762,2026-04-19,South,Kochi,Cotton Kurta Set,Fashion,1,1283.0,1283,CUST-19828,App
UK-2026-103990,2026-05-01,Central,Raipur,Smart Watch X2,Electronics,1,4427.0,4427,CUST-68971,Website
UK-2026-104239,2026-06-07,Central,Indore,Silk Saree,Fashion,2,3532.0,7064,CUST-66052,App
UK-2026-102790,2026-04-18,East,Bhubaneswar,Cotton Kurta Set,Fashion,4,1359.0,5436,CUST-39968,Website
UK-2026-104787,2026-06-13,North,Delhi,Bluetooth Speaker Mini,Electronics,1,1515.0,1515,CUST-27271,App
UK-2026-104641,2026-06-23,East,Patna,Adjustable Dumbbells 15kg,Sports,1,4783.0,4783,CUST-21436,Marketplace
UK-2026-103388,2026-05-13,South,Bengaluru,Ionic Hair Dryer,Beauty,1,1833.0,1833,CUST-87414,App
UK-2026-102296,2026-04-20,North,Delhi,Matte Lipstick Set,Beauty,2,912.0,1824,CUST-65326,App
UK-2026-101304,2026-02-22,West,Mumbai,Ethnic Dupatta,Fashion,1,521.0,521,CUST-55458,Website
UK-2026-104829,2026-06-03,East,Guwahati,Ethnic Dupatta,Fashion,1,492.0,492,CUST-35299,App
UK-2026-103670,2026-05-11,West,Surat,Leather Wallet,Fashion,2,907.0,1814,CUST-17988,Website
UK-2026-104452,2026-06-26,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1861.0,1861,CUST-18562,Marketplace
UK-2026-104617,2026-06-24,West,Mumbai,Makeup Brush Set,Beauty,1,1362.0,1362,CUST-14572,App
UK-2026-101281,2026-02-04,South,Bengaluru,Air Fryer 5L,Home & Kitchen,1,5761.0,5761,CUST-73050,App
UK-2026-100675,2026-01-10,North,Noida,Badminton Racket Set,Sports,1,2584.0,2584,CUST-62793,Website
UK-2026-101167,2026-02-21,North,Gurugram,Cycling Helmet,Sports,1,1653.0,1653,CUST-99379,Website
UK-2026-103767,2026-05-20,Central,Nagpur,Gym Gloves,Sports,2,521.0,1042,CUST-39561,App
UK-2026-104241,2026-06-24,West,Surat,Eau de Parfum 100ml,Beauty,2,1986.0,3972,CUST-37437,Website
UK-2026-102536,2026-04-28,South,Kochi,Mirrorless Camera Lite,Electronics,1,27607.0,27607,CUST-43107,Website
UK-2026-101883,2026-03-11,South,Hyderabad,Slim Fit Jeans,Fashion,1,1554.0,1554,CUST-78018,App
UK-2026-104341,2026-06-13,South,Bengaluru,Dinner Set 24pc,Home & Kitchen,1,2570.0,2570,CUST-73665,Marketplace
UK-2026-102317,2026-04-18,North,Delhi,Mirrorless Camera Lite,Electronics,1,28069.0,28069,CUST-61826,App
UK-2026-100753,2026-02-26,South,Chennai,Sunscreen SPF50,Beauty,1,553.0,553,CUST-22451,App
UK-2026-102405,2026-04-06,South,Chennai,Foldable Treadmill T2,Sports,2,23899.0,47798,CUST-44030,App
UK-2026-101543,2026-03-01,Central,Raipur,Mirrorless Camera Lite,Electronics,1,28632.0,28632,CUST-34093,App
UK-2026-103026,2026-04-10,North,Noida,Silk Saree,Fashion,1,3333.0,3333,CUST-57722,Marketplace
UK-2026-100740,2026-02-01,South,Kochi,Leather Wallet,Fashion,1,878.0,878,CUST-16893,Website
UK-2026-101955,2026-03-16,Central,Raipur,Vitamin C Serum,Beauty,2,675.0,1350,CUST-93195,Marketplace
UK-2026-103228,2026-05-17,South,Chennai,Running Sneakers,Fashion,2,2831.0,5662,CUST-62693,App
UK-2026-104692,2026-06-20,South,Hyderabad,Silk Saree,Fashion,1,3505.0,3505,CUST-76624,Website
UK-2026-102228,2026-03-11,South,Bengaluru,Dinner Set 24pc,Home & Kitchen,1,2446.0,2446,CUST-98896,App
UK-2026-102988,2010-04-26,West,Ahmedabad,Silk Saree,Fashion,2,3347.0,6694,CUST-55731,App
UK-2026-102581,2026-04-06,North,Delhi,43-inch Smart TV,Electronics,2,25262.0,50524,CUST-73050,Marketplace
UK-2026-101585,2026-03-06,Central,Indore,Gym Gloves,Sports,1,508.0,508,CUST-55867,App
UK-2026-102263,2026-04-12,West,Pune,Yoga Mat Pro,Sports,1,1259.0,1259,CUST-64558,Marketplace
UK-2026-104077,2026-06-20,South,Kochi,Power Bank 20000mAh,Electronics,1,1719.0,1719,CUST-22089,Website
UK-2026-100379,2026-01-11,South,Kochi,Vitamin C Serum,Beauty,1,709.0,709,CUST-64754,App
UK-2026-102989,2026-04-14,Central,Raipur,Yoga Mat Pro,Sports,1,1157.0,1157,CUST-32354,App
UK-2026-100729,2026-02-06,North,Delhi,Leather Wallet,Fashion,1,915.0,915,CUST-71897,App
UK-2026-103707,2026-05-14,East,Kolkata,Ionic Hair Dryer,Beauty,1,1876.0,1876,CUST-40950,App
UK-2026-104216,2026-06-30,North,Noida,Air Fryer 5L,Home & Kitchen,1,5667.0,5667,CUST-89652,Website
UK-2026-102490,2026-04-14,East,Guwahati,Slim Fit Jeans,Fashion,1,1654.0,1654,CUST-96880,App
UK-2026-101385,2026-02-19,West,Mumbai,Matte Lipstick Set,Beauty,1,902.0,902,CUST-21401,Website
UK-2026-103165,2026-05-21,North,Gurugram,Ultrabook Air 14,Electronics,1,30234.0,30234,CUST-21239,App
UK-2026-100663,2026-01-23,West,Ahmedabad,Slim Fit Jeans,Fashion,1,1626.0,1626,CUST-12048,Website
UK-2026-104278,2026-06-25,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,1,19450.0,19450,CUST-11076,App
UK-2026-104055,2026-06-01,Central,Raipur,Cotton Kurta Set,Fashion,1,1304.0,1304,CUST-67230,Website
UK-2026-103466,2026-05-29,Central,Raipur,Cotton Bedsheet Set,Home & Kitchen,2,1344.0,2688,CUST-13015,App
UK-2026-101692,2026-03-05,North,Chandigarh,Sunscreen SPF50,Beauty,2,555.0,1110,CUST-95655,App
UK-2026-102720,2026-04-19,North,Chandigarh,Beard Grooming Kit,Beauty,1,972.0,972,CUST-71903,Marketplace
UK-2026-100686,2026-01-12,South,Chennai,Bluetooth Speaker Mini,Electronics,1,1570.0,1570,CUST-86739,App
UK-2026-100290,2026-01-22,South,Chennai,Modern Wall Clock,Home & Kitchen,2,802.0,1604,CUST-22311,App
UK-2026-101041,2026-02-24,South,Hyderabad,Silk Saree,Fashion,1,3624.0,3624,CUST-46587,Website
UK-2026-104769,2026-06-11,West,Surat,Face Wash Combo,Beauty,1,427.0,427,CUST-86407,Website
UK-2026-103740,2026-05-08,North,Delhi,Power Bank 20000mAh,Electronics,1,1741.0,1741,CUST-76367,Marketplace
UK-2026-101983,2026-03-13,South,Hyderabad,Cotton Kurta Set,Fashion,2,1265.0,2530,CUST-18423,Website
UK-2026-103101,2026-05-10,South,Chennai,Noise-Cancelling Headphones,Electronics,1,9241.0,9241,CUST-56541,App
UK-2026-103947,2016-05-26,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1823.0,1823,CUST-87490,Marketplace
UK-2026-103604,2026-05-10,North,Chandigarh,Ionic Hair Dryer,Beauty,3,1918.0,5754,CUST-88208,Website
UK-2026-103514,2026-05-22,South,Bengaluru,Silk Saree,Fashion,1,3480.0,3480,CUST-44200,Website
UK-2026-104907,2026-06-20,South,Kochi,Mixer Grinder 750W,Home & Kitchen,4,3322.0,13288,CUST-27144,Website
UK-2026-103296,2026-05-11,East,Kolkata,Wireless Earbuds Pro,Electronics,1,2958.0,2958,CUST-87054,Website
UK-2026-100061,2026-01-09,North,Delhi,Mixer Grinder 750W,Home & Kitchen,2,3383.0,6766,CUST-91426,Website
UK-2026-102388,2026-04-19,South,Hyderabad,Cotton Kurta Set,Fashion,2,1334.0,2668,CUST-48333,App
UK-2026-102706,2026-04-29,North,Noida,Makeup Brush Set,Beauty,1,1265.0,1265,CUST-71242,App
UK-2026-101495,2026-03-07,Central,Indore,Denim Jacket,Fashion,1,2288.0,2288,CUST-46034,Website
UK-2026-100009,2026-01-05,East,Guwahati,Foldable Treadmill T2,Sports,1,24137.0,24137,CUST-97198,App
UK-2026-101060,2026-02-08,Central,Raipur,Silk Saree,Fashion,1,3449.0,3449,CUST-53884,Marketplace
UK-2026-101116,2026-02-13,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,18893.0,18893,CUST-72457,App
UK-2026-102242,2026-04-19,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3302.0,3302,CUST-20405,Website
UK-2026-103279,2026-05-25,North,Noida,Ethnic Dupatta,Fashion,2,517.0,1034,CUST-82515,App
UK-2026-103271,2026-05-01,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3374.0,3374,CUST-19319,Marketplace
UK-2026-104516,2026-06-26,East,Patna,Silk Saree,Fashion,1,3630.0,3630,CUST-85124,App
UK-2026-100783,2026-02-19,East,Guwahati,Smart Watch X2,Electronics,1,4658.0,4658,CUST-74430,Marketplace
UK-2026-104364,2026-06-13,South,Kochi,Running Sneakers,Fashion,1,2833.0,2833,CUST-14093,Website
UK-2026-100964,2026-02-23,North,Gurugram,Face Wash Combo,Beauty,1,436.0,436,CUST-94365,App
UK-2026-101096,2026-02-06,East,Guwahati,Silk Saree,Fashion,2,3436.0,6872,CUST-29204,App
UK-2026-101538,2026-03-28,East,Patna,Cricket Bat English Willow,Sports,4,8768.0,35072,CUST-51714,Marketplace
UK-2026-101783,2026-03-07,North,Chandigarh,Wireless Earbuds Pro,Electronics,1,3079.0,3079,CUST-40802,Website
UK-2026-103353,2026-05-26,Central,Bhopal,Noise-Cancelling Headphones,Electronics,2,9207.0,18414,CUST-37450,Marketplace
UK-2026-100799,2026-02-20,West,Ahmedabad,Ultrabook Air 14,Electronics,2,28599.0,57198,CUST-83437,Website
UK-2026-104207,2026-06-17,North,Chandigarh,Smart Watch X2,Electronics,3,4675.0,14025,CUST-74260,Marketplace
UK-2026-103671,2026-05-05,East,Kolkata,43-inch Smart TV,Electronics,2,26337.0,52674,CUST-90741,Marketplace
UK-2026-104466,2026-06-10,North,Delhi,Mixer Grinder 750W,Home & Kitchen,1,3359.0,3359,CUST-96533,Website
UK-2026-101206,2026-02-12,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,1,1440.0,1440,CUST-69950,Marketplace
UK-2026-103708,2026-05-14,Central,Indore,Non-Stick Cookware Set,Home & Kitchen,2,2798.0,5596,CUST-82512,App
UK-2026-103213,2026-05-19,West,Surat,Gym Gloves,Sports,2,502.0,1004,CUST-71918,Marketplace
UK-2026-101090,2026-02-04,North,Noida,Gym Gloves,Sports,2,488.0,976,CUST-41311,App
UK-2026-103498,2026-05-27,North,Gurugram,Ionic Hair Dryer,Beauty,3,1874.0,5622,CUST-36893,App
UK-2026-104369,2026-06-18,West,Ahmedabad,Smart Watch X2,Electronics,4,4704.0,18816,CUST-77152,Marketplace
UK-2026-101766,2026-03-19,North,Chandigarh,Cotton Kurta Set,Fashion,2,1281.0,2562,CUST-43107,Website
UK-2026-104333,2026-06-30,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3350.0,3350,CUST-56338,Website
UK-2026-100383,2026-01-05,South,Bengaluru,Air Fryer 5L,Home & Kitchen,1,5587.0,5587,CUST-87346,App
UK-2026-101532,2026-03-06,North,Delhi,Denim Jacket,Fashion,1,2256.0,2256,CUST-62072,App
UK-2026-102324,2026-04-07,Central,Indore,Sunscreen SPF50,Beauty,2,551.0,1102,CUST-80580,Marketplace
UK-2026-102117,2026-03-14,North,Noida,Ionic Hair Dryer,Beauty,1,1963.0,1963,CUST-87698,Marketplace
UK-2026-103408,2026-05-08,South,Bengaluru,Dinner Set 24pc,Home & Kitchen,1,2528.0,2528,CUST-37579,Website
UK-2026-103959,2026-05-03,Central,Bhopal,Slim Fit Jeans,Fashion,1,1640.0,1640,CUST-26153,App
UK-2026-102757,2026-04-09,North,Delhi,Cricket Bat English Willow,Sports,1,9422.0,9422,CUST-27226,Website
UK-2026-103031,2026-04-20,Central,Indore,Air Fryer 5L,Home & Kitchen,2,5694.0,11388,CUST-14407,App
UK-2026-101896,2026-03-01,Central,Indore,Mixer Grinder 750W,Home & Kitchen,1,3182.0,3182,CUST-61697,Website
UK-2026-101294,2026-02-12,West,Mumbai,Wireless Earbuds Pro,Electronics,1,2961.0,2961,CUST-21054,App
UK-2026-103033,2026-04-26,West,Pune,Modern Wall Clock,Home & Kitchen,1,800.0,800,CUST-80831,Website
UK-2026-104040,2026-06-02,North,Chandigarh,Yoga Mat Pro,Sports,2,1149.0,2298,CUST-32327,Marketplace
UK-2026-100128,2026-01-01,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,2897.0,2897,CUST-68612,App
UK-2026-101700,2026-03-08,West,Pune,Cricket Bat English Willow,Sports,1,9380.0,9380,CUST-38657,Website
UK-2026-103755,2026-05-13,South,Bengaluru,Air Fryer 5L,Home & Kitchen,1,5729.0,5729,CUST-49665,Website
UK-2026-103862,2026-05-24,North,Gurugram,Sunscreen SPF50,Beauty,1,542.0,542,CUST-32198,App
UK-2026-103919,2026-05-01,East,Guwahati,Badminton Racket Set,Sports,1,2551.0,2551,CUST-85124,Marketplace
UK-2026-103062,2026-04-15,North,Gurugram,Gym Gloves,Sports,1,475.0,475,CUST-82210,App
UK-2026-103715,2026-05-01,South,Bengaluru,43-inch Smart TV,Electronics,1,26270.0,26270,CUST-52787,Marketplace
UK-2026-101065,2026-02-27,West,Pune,Leather Wallet,Fashion,1,890.0,890,CUST-89691,Website
UK-2026-102805,2026-04-02,Central,Indore,Formal Shirt,Fashion,2,1078.0,2156,CUST-73013,Marketplace
UK-2026-102583,2026-04-09,South,Chennai,Formal Shirt,Fashion,1,1134.0,1134,CUST-99092,App
UK-2026-103581,2026-05-15,Central,Nagpur,Mixer Grinder 750W,Home & Kitchen,1,3292.0,3292,CUST-99767,App
UK-2026-102333,2026-04-24,North,Noida,Power Bank 20000mAh,Electronics,1,1853.0,1853,CUST-33722,Marketplace
UK-2026-103570,2026-05-02,North,Chandigarh,Bluetooth Speaker Mini,Electronics,1,1468.0,1468,CUST-94648,Marketplace
UK-2026-102211,2026-03-09,North,Gurugram,Yoga Mat Pro,Sports,1,1219.0,1219,CUST-91650,Website
UK-2026-104823,2026-06-17,North,Delhi,Cotton Kurta Set,Fashion,1,1288.0,1288,CUST-58961,Website
UK-2026-104079,2026-06-03,South,Chennai,Electric Kettle 1.5L,Home & Kitchen,2,1153.0,2306,CUST-13844,App
UK-2026-102290,2026-04-03,Central,Nagpur,Bluetooth Speaker Mini,Electronics,2,1540.0,3080,CUST-91481,App
UK-2026-101966,2026-03-24,North,Delhi,Ethnic Dupatta,Fashion,1,478.0,478,CUST-73120,App
UK-2026-101323,2026-02-09,South,Chennai,Ionic Hair Dryer,Beauty,1,1899.0,1899,CUST-42249,Website
UK-2026-103739,2026-05-29,North,Delhi,Cotton Kurta Set,Fashion,1,1261.0,1261,CUST-67040,App
UK-2026-100540,2026-01-07,South,Bengaluru,Makeup Brush Set,Beauty,2,1300.0,2600,CUST-70085,Website
UK-2026-102705,2026-04-28,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,19548.0,19548,CUST-50355,App
UK-2026-101204,2026-02-25,West,Mumbai,Formal Shirt,Fashion,1,1142.0,1142,CUST-61116,App
UK-2026-103730,2026-05-29,South,Hyderabad,Badminton Racket Set,Sports,1,2534.0,2534,CUST-25349,App
UK-2026-103066,2026-04-14,Central,Nagpur,Air Fryer 5L,Home & Kitchen,4,5720.0,22880,CUST-80543,Marketplace
UK-2026-103531,2026-05-31,West,Surat,Matte Lipstick Set,Beauty,1,875.0,875,CUST-49927,App
UK-2026-102574,2026-04-05,North,Delhi,Makeup Brush Set,Beauty,2,1321.0,2642,CUST-63622,Marketplace
UK-2026-101576,2026-03-20,South,Kochi,Smart Watch X2,Electronics,1,4466.0,4466,CUST-52607,App
UK-2026-104759,2026-06-05,East,Kolkata,Modern Wall Clock,Home & Kitchen,1,813.0,813,CUST-73853,App
UK-2026-100330,2026-01-01,North,Gurugram,Vitamin C Serum,Beauty,1,715.0,715,CUST-32483,Website
UK-2026-102425,2026-04-22,West,Surat,Makeup Brush Set,Beauty,3,1316.0,3948,CUST-11167,App
UK-2026-100516,2026-01-23,North,Chandigarh,Dinner Set 24pc,Home & Kitchen,3,2380.0,7140,CUST-90054,App
UK-2026-104083,2026-06-21,South,Chennai,Foldable Treadmill T2,Sports,2,26014.0,52028,CUST-69149,Marketplace
UK-2026-102152,2026-03-30,Central,Indore,Non-Stick Cookware Set,Home & Kitchen,2,2921.0,5842,CUST-19828,Website
UK-2026-101414,2026-02-08,North,Chandigarh,Slim Fit Jeans,Fashion,2,1595.0,3190,CUST-18224,Marketplace
UK-2026-104958,2026-06-14,East,Patna,Makeup Brush Set,Beauty,2,1347.0,2694,CUST-85909,Website
UK-2026-101787,2026-03-21,South,Bengaluru,Formal Shirt,Fashion,1,1131.0,1131,CUST-27473,Website
UK-2026-101965,2026-03-15,North,Gurugram,Wireless Earbuds Pro,Electronics,2,2928.0,5856,CUST-37895,App
UK-2026-101956,2026-03-29,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,2,18906.0,37812,CUST-80559,Marketplace
UK-2026-100162,2026-01-30,Central,Bhopal,Cotton Kurta Set,Fashion,1,1265.0,1265,CUST-98614,App
UK-2026-100620,2026-01-15,North,Noida,Noise-Cancelling Headphones,Electronics,1,9251.0,9251,CUST-68962,App
UK-2026-100817,2026-02-09,East,Bhubaneswar,Denim Jacket,Fashion,1,2117.0,2117,CUST-30816,App
UK-2026-103856,2026-05-22,South,Chennai,Running Sneakers,Fashion,2,2817.0,5634,CUST-12504,App
UK-2026-100325,2026-01-02,North,Chandigarh,Badminton Racket Set,Sports,1,2549.0,2549,CUST-79474,App
UK-2026-103675,2026-05-07,North,Chandigarh,Adjustable Dumbbells 15kg,Sports,1,4975.0,4975,CUST-12346,Marketplace
UK-2026-102526,2026-04-30,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,18481.0,18481,CUST-75865,Website
UK-2026-100453,2026-01-31,North,Chandigarh,Dinner Set 24pc,Home & Kitchen,1,2375.0,2375,CUST-69195,Marketplace
UK-2026-100828,2026-02-09,South,Hyderabad,Vitamin C Serum,Beauty,1,693.0,693,CUST-73853,Website
UK-2026-104929,2026-06-14,South,Bengaluru,Makeup Brush Set,Beauty,1,1318.0,1318,CUST-30276,Website
UK-2026-101137,2026-02-11,Central,Indore,Running Sneakers,Fashion,1,2856.0,2856,CUST-22228,App
UK-2026-101186,2026-02-12,North,Gurugram,Gym Gloves,Sports,1,518.0,518,CUST-90457,App
